source_node,target_node,edge_type
CID_437,PMID_861,DRUG_MENTIONED_IN_LITERATURE
CID_438,PMID_863,DRUG_MENTIONED_IN_LITERATURE
CID_439,PMID_864,DRUG_MENTIONED_IN_LITERATURE
CID_440,PMID_872,DRUG_MENTIONED_IN_LITERATURE
CID_441,PMID_873,DRUG_MENTIONED_IN_LITERATURE
CID_442,PMID_875,DRUG_MENTIONED_IN_LITERATURE
CID_443,PMID_877,DRUG_MENTIONED_IN_LITERATURE
CID_444,PMID_878,DRUG_MENTIONED_IN_LITERATURE
CID_445,PMID_879,DRUG_MENTIONED_IN_LITERATURE
CID_446,PMID_880,DRUG_MENTIONED_IN_LITERATURE
CID_447,PMID_881,DRUG_MENTIONED_IN_LITERATURE
CID_448,PMID_882,DRUG_MENTIONED_IN_LITERATURE
CID_449,PMID_884,DRUG_MENTIONED_IN_LITERATURE
CID_450,PMID_886,DRUG_MENTIONED_IN_LITERATURE
CID_452,PMID_885,DRUG_MENTIONED_IN_LITERATURE
CID_453,PMID_899,DRUG_MENTIONED_IN_LITERATURE
CID_454,PMID_906,DRUG_MENTIONED_IN_LITERATURE
CID_455,PMID_907,DRUG_MENTIONED_IN_LITERATURE
CID_456,PMID_908,DRUG_MENTIONED_IN_LITERATURE
CID_457,PMID_909,DRUG_MENTIONED_IN_LITERATURE
CID_458,PMID_910,DRUG_MENTIONED_IN_LITERATURE
CID_460,PMID_911,DRUG_MENTIONED_IN_LITERATURE
CID_461,PMID_912,DRUG_MENTIONED_IN_LITERATURE
CID_462,PMID_913,DRUG_MENTIONED_IN_LITERATURE
CID_463,PMID_914,DRUG_MENTIONED_IN_LITERATURE
CID_464,PMID_915,DRUG_MENTIONED_IN_LITERATURE
CID_465,PMID_920,DRUG_MENTIONED_IN_LITERATURE
CID_466,PMID_930,DRUG_MENTIONED_IN_LITERATURE
CID_467,PMID_933,DRUG_MENTIONED_IN_LITERATURE
CID_468,PMID_934,DRUG_MENTIONED_IN_LITERATURE
CID_469,PMID_935,DRUG_MENTIONED_IN_LITERATURE
CID_470,PMID_936,DRUG_MENTIONED_IN_LITERATURE
CID_471,PMID_937,DRUG_MENTIONED_IN_LITERATURE
CID_472,PMID_938,DRUG_MENTIONED_IN_LITERATURE
CID_473,PMID_944,DRUG_MENTIONED_IN_LITERATURE
CID_474,PMID_947,DRUG_MENTIONED_IN_LITERATURE
CID_475,PMID_948,DRUG_MENTIONED_IN_LITERATURE
CID_476,PMID_949,DRUG_MENTIONED_IN_LITERATURE
CID_477,PMID_950,DRUG_MENTIONED_IN_LITERATURE
CID_478,PMID_951,DRUG_MENTIONED_IN_LITERATURE
CID_479,PMID_952,DRUG_MENTIONED_IN_LITERATURE
CID_481,PMID_953,DRUG_MENTIONED_IN_LITERATURE
CID_482,PMID_954,DRUG_MENTIONED_IN_LITERATURE
CID_483,PMID_972,DRUG_MENTIONED_IN_LITERATURE
CID_484,PMID_973,DRUG_MENTIONED_IN_LITERATURE
CID_485,PMID_974,DRUG_MENTIONED_IN_LITERATURE
CID_486,PMID_975,DRUG_MENTIONED_IN_LITERATURE
CID_487,PMID_976,DRUG_MENTIONED_IN_LITERATURE
CID_488,PMID_977,DRUG_MENTIONED_IN_LITERATURE
CID_489,PMID_978,DRUG_MENTIONED_IN_LITERATURE
CID_490,PMID_979,DRUG_MENTIONED_IN_LITERATURE
CID_491,PMID_982,DRUG_MENTIONED_IN_LITERATURE
CID_492,PMID_981,DRUG_MENTIONED_IN_LITERATURE
CID_493,PMID_983,DRUG_MENTIONED_IN_LITERATURE
CID_494,PMID_984,DRUG_MENTIONED_IN_LITERATURE
CID_495,PMID_985,DRUG_MENTIONED_IN_LITERATURE
CID_496,PMID_986,DRUG_MENTIONED_IN_LITERATURE
CID_497,PMID_988,DRUG_MENTIONED_IN_LITERATURE
CID_499,PMID_990,DRUG_MENTIONED_IN_LITERATURE
CID_500,PMID_989,DRUG_MENTIONED_IN_LITERATURE
CID_501,PMID_987,DRUG_MENTIONED_IN_LITERATURE
CID_502,PMID_991,DRUG_MENTIONED_IN_LITERATURE
CID_503,PMID_992,DRUG_MENTIONED_IN_LITERATURE
CID_504,PMID_993,DRUG_MENTIONED_IN_LITERATURE
CID_505,PMID_994,DRUG_MENTIONED_IN_LITERATURE
CID_507,PMID_996,DRUG_MENTIONED_IN_LITERATURE
CID_508,PMID_997,DRUG_MENTIONED_IN_LITERATURE
CID_510,PMID_999,DRUG_MENTIONED_IN_LITERATURE
CID_511,PMID_995,DRUG_MENTIONED_IN_LITERATURE
CID_512,PMID_998,DRUG_MENTIONED_IN_LITERATURE
CID_513,PMID_1000,DRUG_MENTIONED_IN_LITERATURE
CID_514,PMID_1001,DRUG_MENTIONED_IN_LITERATURE
CID_515,PMID_1002,DRUG_MENTIONED_IN_LITERATURE
CID_516,PMID_1003,DRUG_MENTIONED_IN_LITERATURE
CID_517,PMID_1004,DRUG_MENTIONED_IN_LITERATURE
CID_518,PMID_1040,DRUG_MENTIONED_IN_LITERATURE
CID_519,PMID_1041,DRUG_MENTIONED_IN_LITERATURE
CID_520,PMID_1042,DRUG_MENTIONED_IN_LITERATURE
CID_521,PMID_1043,DRUG_MENTIONED_IN_LITERATURE
CID_522,PMID_1048,DRUG_MENTIONED_IN_LITERATURE
CID_523,PMID_1049,DRUG_MENTIONED_IN_LITERATURE
CID_524,PMID_1050,DRUG_MENTIONED_IN_LITERATURE
CID_525,PMID_1051,DRUG_MENTIONED_IN_LITERATURE
CID_526,PMID_1052,DRUG_MENTIONED_IN_LITERATURE
CID_527,PMID_1053,DRUG_MENTIONED_IN_LITERATURE
CID_528,PMID_1076,DRUG_MENTIONED_IN_LITERATURE
CID_529,PMID_1080,DRUG_MENTIONED_IN_LITERATURE
CID_531,PMID_1081,DRUG_MENTIONED_IN_LITERATURE
CID_532,PMID_1082,DRUG_MENTIONED_IN_LITERATURE
CID_533,PMID_1083,DRUG_MENTIONED_IN_LITERATURE
CID_534,PMID_1084,DRUG_MENTIONED_IN_LITERATURE
CID_535,PMID_1085,DRUG_MENTIONED_IN_LITERATURE
CID_536,PMID_1086,DRUG_MENTIONED_IN_LITERATURE
CID_537,PMID_1087,DRUG_MENTIONED_IN_LITERATURE
CID_538,PMID_1088,DRUG_MENTIONED_IN_LITERATURE
CID_539,PMID_1089,DRUG_MENTIONED_IN_LITERATURE
CID_540,PMID_1090,DRUG_MENTIONED_IN_LITERATURE
CID_541,PMID_1091,DRUG_MENTIONED_IN_LITERATURE
CID_542,PMID_1092,DRUG_MENTIONED_IN_LITERATURE
CID_543,PMID_1093,DRUG_MENTIONED_IN_LITERATURE
CID_544,PMID_1094,DRUG_MENTIONED_IN_LITERATURE
CID_545,PMID_1095,DRUG_MENTIONED_IN_LITERATURE
CID_546,PMID_1096,DRUG_MENTIONED_IN_LITERATURE
CID_547,PMID_1097,DRUG_MENTIONED_IN_LITERATURE
CID_548,PMID_1098,DRUG_MENTIONED_IN_LITERATURE
CID_550,PMID_1099,DRUG_MENTIONED_IN_LITERATURE
CID_551,PMID_1100,DRUG_MENTIONED_IN_LITERATURE
CID_553,PMID_1105,DRUG_MENTIONED_IN_LITERATURE
CID_554,PMID_1104,DRUG_MENTIONED_IN_LITERATURE
CID_555,PMID_1103,DRUG_MENTIONED_IN_LITERATURE
CID_556,PMID_1106,DRUG_MENTIONED_IN_LITERATURE
CID_557,PMID_1109,DRUG_MENTIONED_IN_LITERATURE
CID_558,PMID_1108,DRUG_MENTIONED_IN_LITERATURE
CID_559,PMID_1107,DRUG_MENTIONED_IN_LITERATURE
CID_560,PMID_1110,DRUG_MENTIONED_IN_LITERATURE
CID_561,PMID_1112,DRUG_MENTIONED_IN_LITERATURE
CID_562,PMID_1111,DRUG_MENTIONED_IN_LITERATURE
CID_563,PMID_1113,DRUG_MENTIONED_IN_LITERATURE
CID_564,PMID_1114,DRUG_MENTIONED_IN_LITERATURE
CID_566,PMID_1115,DRUG_MENTIONED_IN_LITERATURE
CID_567,PMID_1120,DRUG_MENTIONED_IN_LITERATURE
CID_568,PMID_1116,DRUG_MENTIONED_IN_LITERATURE
CID_569,PMID_1121,DRUG_MENTIONED_IN_LITERATURE
CID_570,PMID_1122,DRUG_MENTIONED_IN_LITERATURE
CID_571,PMID_1123,DRUG_MENTIONED_IN_LITERATURE
CID_572,PMID_1126,DRUG_MENTIONED_IN_LITERATURE
CID_573,PMID_1127,DRUG_MENTIONED_IN_LITERATURE
CID_577,PMID_1132,DRUG_MENTIONED_IN_LITERATURE
CID_578,PMID_1133,DRUG_MENTIONED_IN_LITERATURE
CID_579,PMID_1135,DRUG_MENTIONED_IN_LITERATURE
CID_580,PMID_1134,DRUG_MENTIONED_IN_LITERATURE
CID_581,PMID_1140,DRUG_MENTIONED_IN_LITERATURE
CID_582,PMID_1141,DRUG_MENTIONED_IN_LITERATURE
CID_583,PMID_1142,DRUG_MENTIONED_IN_LITERATURE
CID_584,PMID_1143,DRUG_MENTIONED_IN_LITERATURE
CID_585,PMID_1144,DRUG_MENTIONED_IN_LITERATURE
CID_586,PMID_1145,DRUG_MENTIONED_IN_LITERATURE
CID_587,PMID_1147,DRUG_MENTIONED_IN_LITERATURE
CID_588,PMID_1148,DRUG_MENTIONED_IN_LITERATURE
CID_589,PMID_1155,DRUG_MENTIONED_IN_LITERATURE
CID_590,PMID_1156,DRUG_MENTIONED_IN_LITERATURE
CID_591,PMID_1158,DRUG_MENTIONED_IN_LITERATURE
CID_592,PMID_1159,DRUG_MENTIONED_IN_LITERATURE
CID_593,PMID_1160,DRUG_MENTIONED_IN_LITERATURE
CID_594,PMID_1161,DRUG_MENTIONED_IN_LITERATURE
CID_595,PMID_1162,DRUG_MENTIONED_IN_LITERATURE
CID_596,PMID_1163,DRUG_MENTIONED_IN_LITERATURE
CID_597,PMID_1164,DRUG_MENTIONED_IN_LITERATURE
CID_598,PMID_1166,DRUG_MENTIONED_IN_LITERATURE
CID_599,PMID_1168,DRUG_MENTIONED_IN_LITERATURE
CID_600,PMID_1169,DRUG_MENTIONED_IN_LITERATURE
CID_601,PMID_1170,DRUG_MENTIONED_IN_LITERATURE
CID_602,PMID_1171,DRUG_MENTIONED_IN_LITERATURE
CID_603,PMID_1172,DRUG_MENTIONED_IN_LITERATURE
CID_604,PMID_1207,DRUG_MENTIONED_IN_LITERATURE
CID_605,PMID_1213,DRUG_MENTIONED_IN_LITERATURE
CID_606,PMID_1218,DRUG_MENTIONED_IN_LITERATURE
CID_607,PMID_1217,DRUG_MENTIONED_IN_LITERATURE
CID_608,PMID_1220,DRUG_MENTIONED_IN_LITERATURE
CID_609,PMID_1222,DRUG_MENTIONED_IN_LITERATURE
CID_610,PMID_1221,DRUG_MENTIONED_IN_LITERATURE
CID_611,PMID_1219,DRUG_MENTIONED_IN_LITERATURE
CID_612,PMID_1223,DRUG_MENTIONED_IN_LITERATURE
CID_613,PMID_1227,DRUG_MENTIONED_IN_LITERATURE
CID_614,PMID_1224,DRUG_MENTIONED_IN_LITERATURE
CID_615,PMID_1225,DRUG_MENTIONED_IN_LITERATURE
CID_616,PMID_1226,DRUG_MENTIONED_IN_LITERATURE
CID_617,PMID_1228,DRUG_MENTIONED_IN_LITERATURE
CID_618,PMID_1229,DRUG_MENTIONED_IN_LITERATURE
CID_619,PMID_1230,DRUG_MENTIONED_IN_LITERATURE
CID_620,PMID_1231,DRUG_MENTIONED_IN_LITERATURE
CID_621,PMID_1232,DRUG_MENTIONED_IN_LITERATURE
CID_622,PMID_1234,DRUG_MENTIONED_IN_LITERATURE
CID_623,PMID_1233,DRUG_MENTIONED_IN_LITERATURE
CID_624,PMID_1243,DRUG_MENTIONED_IN_LITERATURE
CID_625,PMID_1244,DRUG_MENTIONED_IN_LITERATURE
CID_626,PMID_1235,DRUG_MENTIONED_IN_LITERATURE
CID_627,PMID_1245,DRUG_MENTIONED_IN_LITERATURE
CID_628,PMID_1246,DRUG_MENTIONED_IN_LITERATURE
CID_629,PMID_1247,DRUG_MENTIONED_IN_LITERATURE
CID_630,PMID_1248,DRUG_MENTIONED_IN_LITERATURE
CID_631,PMID_1249,DRUG_MENTIONED_IN_LITERATURE
CID_632,PMID_1250,DRUG_MENTIONED_IN_LITERATURE
CID_633,PMID_1251,DRUG_MENTIONED_IN_LITERATURE
CID_634,PMID_1252,DRUG_MENTIONED_IN_LITERATURE
CID_635,PMID_1253,DRUG_MENTIONED_IN_LITERATURE
CID_636,PMID_1254,DRUG_MENTIONED_IN_LITERATURE
CID_637,PMID_1255,DRUG_MENTIONED_IN_LITERATURE
CID_640,PMID_1256,DRUG_MENTIONED_IN_LITERATURE
CID_641,PMID_1257,DRUG_MENTIONED_IN_LITERATURE
CID_642,PMID_1258,DRUG_MENTIONED_IN_LITERATURE
CID_643,PMID_1259,DRUG_MENTIONED_IN_LITERATURE
CID_647,PMID_1261,DRUG_MENTIONED_IN_LITERATURE
CID_648,PMID_1260,DRUG_MENTIONED_IN_LITERATURE
CID_649,PMID_1262,DRUG_MENTIONED_IN_LITERATURE
CID_650,PMID_1263,DRUG_MENTIONED_IN_LITERATURE
CID_652,PMID_1264,DRUG_MENTIONED_IN_LITERATURE
CID_654,PMID_1265,DRUG_MENTIONED_IN_LITERATURE
CID_655,PMID_1266,DRUG_MENTIONED_IN_LITERATURE
CID_656,PMID_1267,DRUG_MENTIONED_IN_LITERATURE
CID_657,PMID_1268,DRUG_MENTIONED_IN_LITERATURE
CID_658,PMID_1269,DRUG_MENTIONED_IN_LITERATURE
CID_660,PMID_1270,DRUG_MENTIONED_IN_LITERATURE
CID_662,PMID_1271,DRUG_MENTIONED_IN_LITERATURE
CID_663,PMID_1272,DRUG_MENTIONED_IN_LITERATURE
CID_667,PMID_1273,DRUG_MENTIONED_IN_LITERATURE
CID_668,PMID_1274,DRUG_MENTIONED_IN_LITERATURE
CID_669,PMID_1275,DRUG_MENTIONED_IN_LITERATURE
CID_670,PMID_1276,DRUG_MENTIONED_IN_LITERATURE
CID_671,PMID_1278,DRUG_MENTIONED_IN_LITERATURE
CID_672,PMID_1279,DRUG_MENTIONED_IN_LITERATURE
CID_673,PMID_1280,DRUG_MENTIONED_IN_LITERATURE
CID_674,PMID_1291,DRUG_MENTIONED_IN_LITERATURE
CID_675,PMID_1292,DRUG_MENTIONED_IN_LITERATURE
CID_677,PMID_1293,DRUG_MENTIONED_IN_LITERATURE
CID_679,PMID_1295,DRUG_MENTIONED_IN_LITERATURE
CID_680,PMID_1298,DRUG_MENTIONED_IN_LITERATURE
CID_681,PMID_1296,DRUG_MENTIONED_IN_LITERATURE
CID_682,PMID_1319,DRUG_MENTIONED_IN_LITERATURE
CID_683,PMID_1320,DRUG_MENTIONED_IN_LITERATURE
CID_684,PMID_1323,DRUG_MENTIONED_IN_LITERATURE
CID_685,PMID_1322,DRUG_MENTIONED_IN_LITERATURE
CID_686,PMID_1324,DRUG_MENTIONED_IN_LITERATURE
CID_687,PMID_1325,DRUG_MENTIONED_IN_LITERATURE
CID_688,PMID_1332,DRUG_MENTIONED_IN_LITERATURE
CID_689,PMID_1333,DRUG_MENTIONED_IN_LITERATURE
CID_690,PMID_1334,DRUG_MENTIONED_IN_LITERATURE
CID_691,PMID_1335,DRUG_MENTIONED_IN_LITERATURE
CID_692,PMID_1336,DRUG_MENTIONED_IN_LITERATURE
CID_693,PMID_1337,DRUG_MENTIONED_IN_LITERATURE
CID_694,PMID_1338,DRUG_MENTIONED_IN_LITERATURE
CID_695,PMID_1339,DRUG_MENTIONED_IN_LITERATURE
CID_696,PMID_1344,DRUG_MENTIONED_IN_LITERATURE
CID_697,PMID_1345,DRUG_MENTIONED_IN_LITERATURE
CID_698,PMID_1346,DRUG_MENTIONED_IN_LITERATURE
CID_699,PMID_1349,DRUG_MENTIONED_IN_LITERATURE
CID_700,PMID_1350,DRUG_MENTIONED_IN_LITERATURE
CID_701,PMID_1351,DRUG_MENTIONED_IN_LITERATURE
CID_702,PMID_1355,DRUG_MENTIONED_IN_LITERATURE
CID_703,PMID_1356,DRUG_MENTIONED_IN_LITERATURE
CID_704,PMID_1357,DRUG_MENTIONED_IN_LITERATURE
CID_705,PMID_1358,DRUG_MENTIONED_IN_LITERATURE
CID_706,PMID_1368,DRUG_MENTIONED_IN_LITERATURE
CID_707,PMID_1369,DRUG_MENTIONED_IN_LITERATURE
CID_708,PMID_1370,DRUG_MENTIONED_IN_LITERATURE
CID_709,PMID_1371,DRUG_MENTIONED_IN_LITERATURE
CID_710,PMID_1373,DRUG_MENTIONED_IN_LITERATURE
CID_711,PMID_1372,DRUG_MENTIONED_IN_LITERATURE
CID_712,PMID_1374,DRUG_MENTIONED_IN_LITERATURE
CID_713,PMID_1375,DRUG_MENTIONED_IN_LITERATURE
CID_714,PMID_1376,DRUG_MENTIONED_IN_LITERATURE
CID_715,PMID_1377,DRUG_MENTIONED_IN_LITERATURE
CID_716,PMID_1378,DRUG_MENTIONED_IN_LITERATURE
CID_717,PMID_1379,DRUG_MENTIONED_IN_LITERATURE
CID_718,PMID_1380,DRUG_MENTIONED_IN_LITERATURE
CID_719,PMID_1381,DRUG_MENTIONED_IN_LITERATURE
CID_720,PMID_1382,DRUG_MENTIONED_IN_LITERATURE
CID_721,PMID_1383,DRUG_MENTIONED_IN_LITERATURE
CID_722,PMID_1385,DRUG_MENTIONED_IN_LITERATURE
CID_723,PMID_1384,DRUG_MENTIONED_IN_LITERATURE
CID_724,PMID_1386,DRUG_MENTIONED_IN_LITERATURE
CID_725,PMID_1387,DRUG_MENTIONED_IN_LITERATURE
CID_726,PMID_1388,DRUG_MENTIONED_IN_LITERATURE
CID_727,PMID_1389,DRUG_MENTIONED_IN_LITERATURE
CID_728,PMID_1390,DRUG_MENTIONED_IN_LITERATURE
CID_729,PMID_1391,DRUG_MENTIONED_IN_LITERATURE
CID_734,PMID_1392,DRUG_MENTIONED_IN_LITERATURE
CID_735,PMID_1393,DRUG_MENTIONED_IN_LITERATURE
CID_736,PMID_1394,DRUG_MENTIONED_IN_LITERATURE
CID_737,PMID_1395,DRUG_MENTIONED_IN_LITERATURE
CID_738,PMID_1397,DRUG_MENTIONED_IN_LITERATURE
CID_739,PMID_1396,DRUG_MENTIONED_IN_LITERATURE
CID_740,PMID_1399,DRUG_MENTIONED_IN_LITERATURE
CID_741,PMID_1400,DRUG_MENTIONED_IN_LITERATURE
CID_742,PMID_1401,DRUG_MENTIONED_IN_LITERATURE
CID_743,PMID_1398,DRUG_MENTIONED_IN_LITERATURE
CID_744,PMID_1405,DRUG_MENTIONED_IN_LITERATURE
CID_745,PMID_1406,DRUG_MENTIONED_IN_LITERATURE
CID_746,PMID_1407,DRUG_MENTIONED_IN_LITERATURE
CID_747,PMID_1408,DRUG_MENTIONED_IN_LITERATURE
CID_748,PMID_1410,DRUG_MENTIONED_IN_LITERATURE
CID_749,PMID_1411,DRUG_MENTIONED_IN_LITERATURE
CID_750,PMID_1412,DRUG_MENTIONED_IN_LITERATURE
CID_751,PMID_1414,DRUG_MENTIONED_IN_LITERATURE
CID_752,PMID_1415,DRUG_MENTIONED_IN_LITERATURE
CID_753,PMID_1416,DRUG_MENTIONED_IN_LITERATURE
CID_754,PMID_1417,DRUG_MENTIONED_IN_LITERATURE
CID_755,PMID_1418,DRUG_MENTIONED_IN_LITERATURE
CID_756,PMID_1419,DRUG_MENTIONED_IN_LITERATURE
CID_757,PMID_1420,DRUG_MENTIONED_IN_LITERATURE
CID_758,PMID_1421,DRUG_MENTIONED_IN_LITERATURE
CID_759,PMID_1437,DRUG_MENTIONED_IN_LITERATURE
CID_760,PMID_1442,DRUG_MENTIONED_IN_LITERATURE
CID_763,PMID_1444,DRUG_MENTIONED_IN_LITERATURE
CID_765,PMID_1445,DRUG_MENTIONED_IN_LITERATURE
CID_767,PMID_1446,DRUG_MENTIONED_IN_LITERATURE
CID_768,PMID_1447,DRUG_MENTIONED_IN_LITERATURE
CID_769,PMID_1448,DRUG_MENTIONED_IN_LITERATURE
CID_771,PMID_1449,DRUG_MENTIONED_IN_LITERATURE
CID_772,PMID_1450,DRUG_MENTIONED_IN_LITERATURE
CID_773,PMID_1451,DRUG_MENTIONED_IN_LITERATURE
CID_774,PMID_1452,DRUG_MENTIONED_IN_LITERATURE
CID_775,PMID_1453,DRUG_MENTIONED_IN_LITERATURE
CID_776,PMID_1454,DRUG_MENTIONED_IN_LITERATURE
CID_777,PMID_1455,DRUG_MENTIONED_IN_LITERATURE
CID_778,PMID_1457,DRUG_MENTIONED_IN_LITERATURE
CID_779,PMID_1458,DRUG_MENTIONED_IN_LITERATURE
CID_780,PMID_1459,DRUG_MENTIONED_IN_LITERATURE
CID_781,PMID_1460,DRUG_MENTIONED_IN_LITERATURE
CID_782,PMID_1461,DRUG_MENTIONED_IN_LITERATURE
CID_783,PMID_1462,DRUG_MENTIONED_IN_LITERATURE
CID_784,PMID_1463,DRUG_MENTIONED_IN_LITERATURE
CID_785,PMID_1465,DRUG_MENTIONED_IN_LITERATURE
CID_786,PMID_1466,DRUG_MENTIONED_IN_LITERATURE
CID_787,PMID_1467,DRUG_MENTIONED_IN_LITERATURE
CID_788,PMID_1468,DRUG_MENTIONED_IN_LITERATURE
CID_790,PMID_1469,DRUG_MENTIONED_IN_LITERATURE
CID_791,PMID_1473,DRUG_MENTIONED_IN_LITERATURE
CID_792,PMID_1478,DRUG_MENTIONED_IN_LITERATURE
CID_793,PMID_1480,DRUG_MENTIONED_IN_LITERATURE
CID_794,PMID_1481,DRUG_MENTIONED_IN_LITERATURE
CID_795,PMID_1483,DRUG_MENTIONED_IN_LITERATURE
CID_796,PMID_1486,DRUG_MENTIONED_IN_LITERATURE
CID_798,PMID_1487,DRUG_MENTIONED_IN_LITERATURE
CID_799,PMID_1488,DRUG_MENTIONED_IN_LITERATURE
CID_800,PMID_1489,DRUG_MENTIONED_IN_LITERATURE
CID_801,PMID_1490,DRUG_MENTIONED_IN_LITERATURE
CID_802,PMID_1491,DRUG_MENTIONED_IN_LITERATURE
CID_803,PMID_1492,DRUG_MENTIONED_IN_LITERATURE
CID_805,PMID_1493,DRUG_MENTIONED_IN_LITERATURE
CID_806,PMID_1494,DRUG_MENTIONED_IN_LITERATURE
CID_807,PMID_1509,DRUG_MENTIONED_IN_LITERATURE
CID_808,PMID_1510,DRUG_MENTIONED_IN_LITERATURE
CID_809,PMID_1511,DRUG_MENTIONED_IN_LITERATURE
CID_810,PMID_1512,DRUG_MENTIONED_IN_LITERATURE
CID_811,PMID_1513,DRUG_MENTIONED_IN_LITERATURE
CID_813,PMID_1514,DRUG_MENTIONED_IN_LITERATURE
CID_815,PMID_1516,DRUG_MENTIONED_IN_LITERATURE
CID_816,PMID_1517,DRUG_MENTIONED_IN_LITERATURE
CID_817,PMID_1518,DRUG_MENTIONED_IN_LITERATURE
CID_818,PMID_1519,DRUG_MENTIONED_IN_LITERATURE
CID_819,PMID_1520,DRUG_MENTIONED_IN_LITERATURE
CID_820,PMID_1521,DRUG_MENTIONED_IN_LITERATURE
CID_821,PMID_1523,DRUG_MENTIONED_IN_LITERATURE
CID_822,PMID_1524,DRUG_MENTIONED_IN_LITERATURE
CID_823,PMID_1525,DRUG_MENTIONED_IN_LITERATURE
CID_824,PMID_1526,DRUG_MENTIONED_IN_LITERATURE
CID_825,PMID_1527,DRUG_MENTIONED_IN_LITERATURE
CID_826,PMID_1528,DRUG_MENTIONED_IN_LITERATURE
CID_827,PMID_1529,DRUG_MENTIONED_IN_LITERATURE
CID_828,PMID_1530,DRUG_MENTIONED_IN_LITERATURE
CID_829,PMID_1533,DRUG_MENTIONED_IN_LITERATURE
CID_830,PMID_1534,DRUG_MENTIONED_IN_LITERATURE
CID_831,PMID_1535,DRUG_MENTIONED_IN_LITERATURE
CID_832,PMID_1536,DRUG_MENTIONED_IN_LITERATURE
CID_833,PMID_1538,DRUG_MENTIONED_IN_LITERATURE
CID_834,PMID_1539,DRUG_MENTIONED_IN_LITERATURE
CID_835,PMID_1540,DRUG_MENTIONED_IN_LITERATURE
CID_836,PMID_1541,DRUG_MENTIONED_IN_LITERATURE
CID_837,PMID_1542,DRUG_MENTIONED_IN_LITERATURE
CID_838,PMID_1544,DRUG_MENTIONED_IN_LITERATURE
CID_839,PMID_1543,DRUG_MENTIONED_IN_LITERATURE
CID_840,PMID_1545,DRUG_MENTIONED_IN_LITERATURE
CID_841,PMID_1546,DRUG_MENTIONED_IN_LITERATURE
CID_842,PMID_1547,DRUG_MENTIONED_IN_LITERATURE
CID_843,PMID_1549,DRUG_MENTIONED_IN_LITERATURE
CID_844,PMID_1548,DRUG_MENTIONED_IN_LITERATURE
CID_845,PMID_1550,DRUG_MENTIONED_IN_LITERATURE
CID_846,PMID_1551,DRUG_MENTIONED_IN_LITERATURE
CID_847,PMID_1554,DRUG_MENTIONED_IN_LITERATURE
CID_848,PMID_1558,DRUG_MENTIONED_IN_LITERATURE
CID_849,PMID_1559,DRUG_MENTIONED_IN_LITERATURE
CID_850,PMID_1560,DRUG_MENTIONED_IN_LITERATURE
CID_851,PMID_1561,DRUG_MENTIONED_IN_LITERATURE
CID_852,PMID_1562,DRUG_MENTIONED_IN_LITERATURE
CID_853,PMID_1563,DRUG_MENTIONED_IN_LITERATURE
CID_854,PMID_1567,DRUG_MENTIONED_IN_LITERATURE
CID_855,PMID_1568,DRUG_MENTIONED_IN_LITERATURE
CID_856,PMID_1569,DRUG_MENTIONED_IN_LITERATURE
CID_857,PMID_1570,DRUG_MENTIONED_IN_LITERATURE
CID_858,PMID_1571,DRUG_MENTIONED_IN_LITERATURE
CID_859,PMID_1572,DRUG_MENTIONED_IN_LITERATURE
CID_860,PMID_1573,DRUG_MENTIONED_IN_LITERATURE
CID_861,PMID_1574,DRUG_MENTIONED_IN_LITERATURE
CID_862,PMID_1575,DRUG_MENTIONED_IN_LITERATURE
CID_863,PMID_1576,DRUG_MENTIONED_IN_LITERATURE
CID_864,PMID_1577,DRUG_MENTIONED_IN_LITERATURE
CID_865,PMID_1579,DRUG_MENTIONED_IN_LITERATURE
CID_866,PMID_1578,DRUG_MENTIONED_IN_LITERATURE
CID_867,PMID_1587,DRUG_MENTIONED_IN_LITERATURE
CID_868,PMID_1580,DRUG_MENTIONED_IN_LITERATURE
CID_869,PMID_1588,DRUG_MENTIONED_IN_LITERATURE
CID_870,PMID_1583,DRUG_MENTIONED_IN_LITERATURE
CID_871,PMID_1589,DRUG_MENTIONED_IN_LITERATURE
CID_872,PMID_1590,DRUG_MENTIONED_IN_LITERATURE
CID_873,PMID_1582,DRUG_MENTIONED_IN_LITERATURE
CID_874,PMID_1591,DRUG_MENTIONED_IN_LITERATURE
CID_875,PMID_1592,DRUG_MENTIONED_IN_LITERATURE
CID_876,PMID_1593,DRUG_MENTIONED_IN_LITERATURE
CID_877,PMID_1594,DRUG_MENTIONED_IN_LITERATURE
CID_878,PMID_1595,DRUG_MENTIONED_IN_LITERATURE
CID_879,PMID_1596,DRUG_MENTIONED_IN_LITERATURE
CID_880,PMID_1599,DRUG_MENTIONED_IN_LITERATURE
CID_881,PMID_1600,DRUG_MENTIONED_IN_LITERATURE
CID_887,PMID_1602,DRUG_MENTIONED_IN_LITERATURE
CID_888,PMID_1604,DRUG_MENTIONED_IN_LITERATURE
CID_890,PMID_1605,DRUG_MENTIONED_IN_LITERATURE
CID_891,PMID_1608,DRUG_MENTIONED_IN_LITERATURE
CID_892,PMID_1609,DRUG_MENTIONED_IN_LITERATURE
CID_893,PMID_1620,DRUG_MENTIONED_IN_LITERATURE
CID_894,PMID_1621,DRUG_MENTIONED_IN_LITERATURE
CID_895,PMID_1622,DRUG_MENTIONED_IN_LITERATURE
CID_896,PMID_1623,DRUG_MENTIONED_IN_LITERATURE
